Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1763902276,2025-11-23T12:51:16Z,UNI131,"38.39986,42.337299",43975,250,129
1763902279,2025-11-23T12:51:19Z,UNI131,"38.39407,42.345188",44000,490,133
1763902282,2025-11-23T12:51:22Z,UNI131,"38.389202,42.351864",44000,390,233
1763902285,2025-11-23T12:51:25Z,UNI131,"38.385498,42.356712",44025,180,135
1763902287,2025-11-23T12:51:27Z,UNI131,"38.382256,42.361454",44025,437,131
1763902289,2025-11-23T12:51:29Z,UNI131,"38.379398,42.365532",44025,452,131
1763902292,2025-11-23T12:51:32Z,UNI131,"38.375092,42.371593",44050,454,131
1763902294,2025-11-23T12:51:34Z,UNI131,"38.37188,42.375912",44050,454,132
1763902297,2025-11-23T12:51:37Z,UNI131,"38.367878,42.381271",44050,458,133
1763902299,2025-11-23T12:51:39Z,UNI131,"38.364388,42.386204",44075,410,131
1763902302,2025-11-23T12:51:42Z,UNI131,"38.360218,42.392082",44075,453,132
1763902304,2025-11-23T12:51:44Z,UNI131,"38.358276,42.394932",44100,449,131
1763902306,2025-11-23T12:51:46Z,UNI131,"38.353558,42.401466",44100,447,132
1763902308,2025-11-23T12:51:48Z,UNI131,"38.351974,42.403728",44100,461,132
1763902311,2025-11-23T12:51:51Z,UNI131,"38.347523,42.410149",44125,459,131
1763902313,2025-11-23T12:51:53Z,UNI131,"38.34425,42.414864",44125,360,131
1763902323,2025-11-23T12:52:03Z,UNI131,"38.330341,42.434479",44175,410,132
1763902335,2025-11-23T12:52:15Z,UNI131,"38.314621,42.456745",44200,380,133
1763902337,2025-11-23T12:52:17Z,UNI131,"38.311298,42.461208",44225,220,136
1763902339,2025-11-23T12:52:19Z,UNI131,"38.307579,42.466442",44225,370,132
1763902342,2025-11-23T12:52:22Z,UNI131,"38.302944,42.472736",44225,520,134
1763902344,2025-11-23T12:52:24Z,UNI131,"38.300621,42.476418",44250,473,132
1763902347,2025-11-23T12:52:27Z,UNI131,"38.296967,42.481667",44250,451,131
