Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1763889052,2025-11-23T09:10:52Z,UNI131,"48.621204,14.539466",45000,464,117
1763889083,2025-11-23T09:11:23Z,UNI131,"48.590652,14.628508",45000,464,117
1763889114,2025-11-23T09:11:54Z,UNI131,"48.559616,14.717595",45000,463,117
1763889146,2025-11-23T09:12:26Z,UNI131,"48.528801,14.807691",45000,463,117
1763889177,2025-11-23T09:12:57Z,UNI131,"48.497704,14.896522",45000,464,118
1763889208,2025-11-23T09:13:28Z,UNI131,"48.466415,14.985915",45000,462,117
1763889240,2025-11-23T09:14:00Z,UNI131,"48.435104,15.075848",45000,462,117
1763889272,2025-11-23T09:14:32Z,UNI131,"48.403667,15.164891",45000,463,117
1763889303,2025-11-23T09:15:03Z,UNI131,"48.371639,15.255383",45000,462,118
1763889334,2025-11-23T09:15:34Z,UNI131,"48.341053,15.342262",45000,459,117
1763889367,2025-11-23T09:16:07Z,UNI131,"48.308842,15.433117",45025,458,118
1763889398,2025-11-23T09:16:38Z,UNI131,"48.277634,15.520723",45000,456,117
1763889430,2025-11-23T09:17:10Z,UNI131,"48.246227,15.609115",45000,455,118
1763889461,2025-11-23T09:17:41Z,UNI131,"48.214806,15.696427",45000,453,118
1763889493,2025-11-23T09:18:13Z,UNI131,"48.183147,15.784607",45000,452,118
1763889525,2025-11-23T09:18:45Z,UNI131,"48.151154,15.872978",45000,452,118
1763889557,2025-11-23T09:19:17Z,UNI131,"48.119976,15.958909",45000,451,118
1763889588,2025-11-23T09:19:48Z,UNI131,"48.0886,16.045321",45000,452,118
1763889620,2025-11-23T09:20:20Z,UNI131,"48.057922,16.129408",45000,452,118
1763889650,2025-11-23T09:20:50Z,UNI131,"48.026733,16.214764",45000,452,118
1763889682,2025-11-23T09:21:22Z,UNI131,"47.995193,16.300758",45000,454,118
1763889713,2025-11-23T09:21:53Z,UNI131,"47.964066,16.385078",45000,454,118
1763889745,2025-11-23T09:22:25Z,UNI131,"47.931747,16.472763",45000,456,118
1763889776,2025-11-23T09:22:56Z,UNI131,"47.900116,16.558319",45000,455,118
1763889807,2025-11-23T09:23:27Z,UNI131,"47.868874,16.642033",45000,456,119
1763889838,2025-11-23T09:23:58Z,UNI131,"47.837498,16.726402",45000,456,118
1763889869,2025-11-23T09:24:29Z,UNI131,"47.805267,16.812309",45000,456,119
1763889900,2025-11-23T09:25:00Z,UNI131,"47.773071,16.89817",45000,455,119
1763889932,2025-11-23T09:25:32Z,UNI131,"47.740448,16.984863",45000,456,119
1763889965,2025-11-23T09:26:05Z,UNI131,"47.708317,17.076345",45000,457,114
1763889996,2025-11-23T09:26:36Z,UNI131,"47.683319,17.166275",45000,459,111
1763890027,2025-11-23T09:27:07Z,UNI131,"47.660294,17.256981",45000,460,110
1763890058,2025-11-23T09:27:38Z,UNI131,"47.636673,17.348648",45000,460,111
1763890089,2025-11-23T09:28:09Z,UNI131,"47.612045,17.438753",45000,460,111
1763890120,2025-11-23T09:28:40Z,UNI131,"47.587372,17.529673",45000,460,111
1763890152,2025-11-23T09:29:12Z,UNI131,"47.562332,17.62262",45000,462,111
1763890183,2025-11-23T09:29:43Z,UNI131,"47.537518,17.713131",45000,462,112
1763890215,2025-11-23T09:30:15Z,UNI131,"47.512005,17.805529",45000,464,112
1763890246,2025-11-23T09:30:46Z,UNI131,"47.487099,17.89694",45000,463,111
1763890277,2025-11-23T09:31:17Z,UNI131,"47.461807,17.987297",45000,463,113
1763890309,2025-11-23T09:31:49Z,UNI131,"47.434727,18.079411",45000,464,113
1763890340,2025-11-23T09:32:20Z,UNI131,"47.408379,18.171387",45000,464,112
1763890371,2025-11-23T09:32:51Z,UNI131,"47.382309,18.262094",45000,464,113
1763890403,2025-11-23T09:33:23Z,UNI131,"47.355743,18.353004",45000,463,113
1763890434,2025-11-23T09:33:54Z,UNI131,"47.329475,18.442524",45000,462,113
1763890465,2025-11-23T09:34:25Z,UNI131,"47.303238,18.53215",45000,464,113
1763890496,2025-11-23T09:34:56Z,UNI131,"47.276825,18.621756",45000,464,113
1763890528,2025-11-23T09:35:28Z,UNI131,"47.24968,18.713631",45000,464,113
1763890559,2025-11-23T09:35:59Z,UNI131,"47.223038,18.803787",45000,464,114
1763890590,2025-11-23T09:36:30Z,UNI131,"47.195663,18.894699",45000,464,113
1763890622,2025-11-23T09:37:02Z,UNI131,"47.169022,18.984856",45000,465,113
1763890653,2025-11-23T09:37:33Z,UNI131,"47.141876,19.075012",45000,466,113
1763890684,2025-11-23T09:38:04Z,UNI131,"47.115005,19.164619",45000,464,113
1763890715,2025-11-23T09:38:35Z,UNI131,"47.087681,19.254667",45000,462,114
1763890747,2025-11-23T09:39:07Z,UNI131,"47.06044,19.344521",45000,462,113
1763890778,2025-11-23T09:39:38Z,UNI131,"47.033615,19.433441",45000,460,114
1763890809,2025-11-23T09:40:09Z,UNI131,"47.006424,19.52195",45000,460,114
1763890841,2025-11-23T09:40:41Z,UNI131,"46.978611,19.612003",45000,460,114
1763890873,2025-11-23T09:41:13Z,UNI131,"46.951096,19.701656",45000,461,114
1763890904,2025-11-23T09:41:44Z,UNI131,"46.923958,19.790321",45000,461,114
1763890935,2025-11-23T09:42:15Z,UNI131,"46.896397,19.878775",45000,462,114
1763890967,2025-11-23T09:42:47Z,UNI131,"46.868748,19.968637",45000,462,114
1763890999,2025-11-23T09:43:19Z,UNI131,"46.840302,20.05925",45000,463,114
1763891030,2025-11-23T09:43:50Z,UNI131,"46.812424,20.148457",45000,464,114
1763891062,2025-11-23T09:44:22Z,UNI131,"46.784088,20.238224",45000,466,114
1763891093,2025-11-23T09:44:53Z,UNI131,"46.755672,20.328896",45000,466,114
1763891125,2025-11-23T09:45:25Z,UNI131,"46.72728,20.418291",45000,465,114
1763891157,2025-11-23T09:45:57Z,UNI131,"46.698395,20.509064",45000,466,114
1763891189,2025-11-23T09:46:29Z,UNI131,"46.669876,20.59903",45000,467,115
1763891220,2025-11-23T09:47:00Z,UNI131,"46.641312,20.687725",45000,467,114
1763891251,2025-11-23T09:47:31Z,UNI131,"46.61285,20.777",45000,467,115
1763891283,2025-11-23T09:48:03Z,UNI131,"46.583313,20.868464",45000,467,115
1763891315,2025-11-23T09:48:35Z,UNI131,"46.554192,20.958893",45000,468,115
1763891347,2025-11-23T09:49:07Z,UNI131,"46.524719,21.049335",45000,470,115
1763891378,2025-11-23T09:49:38Z,UNI131,"46.496338,21.137093",45000,470,115
1763891410,2025-11-23T09:50:10Z,UNI131,"46.465698,21.228264",45000,471,116
1763891442,2025-11-23T09:50:42Z,UNI131,"46.43539,21.31897",45000,472,115
1763891474,2025-11-23T09:51:14Z,UNI131,"46.405289,21.409071",45000,472,115
1763891505,2025-11-23T09:51:45Z,UNI131,"46.375534,21.497297",45000,472,116
1763891537,2025-11-23T09:52:17Z,UNI131,"46.344727,21.587465",45000,472,115
1763891569,2025-11-23T09:52:49Z,UNI131,"46.314743,21.676695",45000,470,115
1763891600,2025-11-23T09:53:20Z,UNI131,"46.284668,21.765657",45000,470,116
1763891632,2025-11-23T09:53:52Z,UNI131,"46.254303,21.854965",45000,469,116
1763891664,2025-11-23T09:54:24Z,UNI131,"46.223465,21.945124",45000,470,116
1763891696,2025-11-23T09:54:56Z,UNI131,"46.193226,22.033218",45000,471,116
1763891727,2025-11-23T09:55:27Z,UNI131,"46.162502,22.121727",45000,472,116
1763891759,2025-11-23T09:55:59Z,UNI131,"46.131779,22.21051",45000,472,116
1763891791,2025-11-23T09:56:31Z,UNI131,"46.100922,22.299835",45000,471,116
1763891823,2025-11-23T09:57:03Z,UNI131,"46.069958,22.389038",45000,473,116
1763891854,2025-11-23T09:57:34Z,UNI131,"46.03886,22.477478",45000,472,116
1763891887,2025-11-23T09:58:07Z,UNI131,"46.007019,22.567703",45000,468,116
1763891918,2025-11-23T09:58:38Z,UNI131,"45.976944,22.654633",45000,459,116
1763891950,2025-11-23T09:59:10Z,UNI131,"45.946732,22.739914",45000,454,117
1763891981,2025-11-23T09:59:41Z,UNI131,"45.91626,22.8249",45000,452,116
1763892013,2025-11-23T10:00:13Z,UNI131,"45.886734,22.909441",45000,450,116
1763892045,2025-11-23T10:00:45Z,UNI131,"45.856842,22.992325",45000,450,117
1763892077,2025-11-23T10:01:17Z,UNI131,"45.826302,23.077881",45000,447,116
1763892108,2025-11-23T10:01:48Z,UNI131,"45.797115,23.160004",45000,446,116
1763892140,2025-11-23T10:02:20Z,UNI131,"45.767258,23.243721",45000,447,117
1763892173,2025-11-23T10:02:53Z,UNI131,"45.736038,23.329193",45000,449,117
1763892205,2025-11-23T10:03:25Z,UNI131,"45.705219,23.415024",45000,451,117
1763892237,2025-11-23T10:03:57Z,UNI131,"45.674561,23.499153",45000,452,117
1763892268,2025-11-23T10:04:28Z,UNI131,"45.644897,23.580679",45000,453,117
1763892299,2025-11-23T10:04:59Z,UNI131,"45.613953,23.665556",45000,453,117
1763892331,2025-11-23T10:05:31Z,UNI131,"45.583439,23.748734",45000,454,117
1763892363,2025-11-23T10:06:03Z,UNI131,"45.552383,23.832762",45000,454,117
1763892394,2025-11-23T10:06:34Z,UNI131,"45.521759,23.916517",45000,454,117
1763892426,2025-11-23T10:07:06Z,UNI131,"45.49094,24.000772",45000,454,117
1763892458,2025-11-23T10:07:38Z,UNI131,"45.45961,24.084042",45000,455,117
1763892489,2025-11-23T10:08:09Z,UNI131,"45.428654,24.167711",45000,455,117
